tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
14522,Adelaide,Hard,,A,20240106,11945292,192246,,WC,Matthew Dellavedova,R,191,AUS,24,72248,6,,Pablo Varillas,R,185,PER,28,6-3 0-6 6-4,3,RR,46,5,0,78,60,38,11,13,2,5,4,0,66,39,30,14,12,1,3,411,,159,
14522,Adelaide,Hard,,A,20240106,11945287,63606,8,,Arthur Rinderknech,R,196,FRA,28,396118,,WC,Jacob Bradshaw,U,188,AUS,21,6-3 6-4 0-0,3,RR,48,11,3,55,38,31,8,10,2,3,2,0,66,47,30,9,9,5,8,76,,551,
2481,Auckland,Hard,,A,20240106,11945108,102151,6,,Alejandro Tabilo,L,188,CHL,27,210490,,,Patrick Kypson,R,188,USA,24,7-6(2) 6-3 0-0,3,RR,32,13,0,55,39,35,14,11,0,0,8,1,66,39,29,17,10,5,6,19,,157,
2481,Auckland,Hard,,A,20240106,11945141,88992,3,,Alexandre Muller,R,183,FRA,27,62790,8,,Constant Lestienne,R,180,FRA,32,6-4 2-6 6-4,3,RR,76,4,3,74,52,38,14,14,2,5,3,0,109,71,44,20,14,10,13,102,,92,
2481,Auckland,Hard,,A,20240106,11945169,335102,,,Luca Van Assche,R,178,FRA,20,126356,7,,Jaume Munar,R,183,ESP,27,3-6 7-6(2) 6-2,3,RR,41,10,5,94,46,40,23,15,5,7,8,3,104,63,42,22,15,8,11,104,,63,
2481,Auckland,Hard,,A,20240106,11945186,406728,,,Alex Michelsen,U,193,USA,19,406656,,WC,Jack Loutit,U,,NZL,20,6-3 6-3 0-0,3,RR,35,5,1,51,35,29,9,9,4,4,1,3,69,37,24,15,9,4,7,62,,878,
14522,Adelaide,Hard,,A,20240106,11953795,339452,,,James McCabe,R,188,AUS,21,179628,,A,Mikalai Haliak,R,183,BLR,25,6-1 6-4 0-0,3,RR,50,11,2,48,27,23,13,9,0,0,0,2,63,44,28,6,8,6,9,334,,381,
14522,Adelaide,Hard,,A,20240106,11945284,207575,,,Adam Walton,U,183,AUS,25,73987,2,,Pedro Cachin,R,185,ARG,29,7-5(2) 7-6(2) 0-0,3,RR,67,5,1,78,49,38,17,12,2,3,3,6,81,49,34,17,12,4,6,101,,117,
2481,Auckland,Hard,,A,20240107,11944762,218259,,,Fabian Marozsan,R,193,HUN,24,14844,,,Gael Monfils,R,193,FRA,37,6-4 6-7 7-6(2),3,R32,63,5,1,122,86,63,23,18,7,8,16,1,120,79,59,25,18,3,5,43,,33,
2481,Auckland,Hard,,A,20240107,11954261,88992,,Q,Alexandre Muller,R,183,FRA,27,94485,,,Benjamin Bonzi,R,183,FRA,28,6-3 7-5(2) 0-0,3,R32,65,8,1,62,43,31,13,11,5,7,6,4,73,42,23,16,10,6,10,102,,150,
14522,Adelaide,Hard,,A,20240107,11954265,207575,,,Adam Walton,U,183,AUS,25,108565,5,,Bernabe Zapata Miralles,R,183,ESP,27,6-3 6-2 0-0,3,RR,40,1,0,50,34,19,10,8,5,8,0,2,69,44,18,10,9,6,13,101,,194,
14522,Adelaide,Hard,,A,20240107,11954247,264372,7,,Facundo Diaz Acosta,L,183,ARG,23,161262,4,,Thiago Seyboth Wild,R,185,BRA,24,2-6 7-6(2) 7-6(2),3,RR,71,4,3,100,72,50,15,17,6,10,4,1,104,73,50,18,17,4,6,67,,74,
14522,Adelaide,Hard,,A,20240107,11954237,58369,,A,Alex Bolt,L,183,AUS,31,192246,,WC,Matthew Dellavedova,R,191,AUS,24,6-1 6-4 0-0,3,RR,38,6,2,48,30,27,11,9,2,2,0,1,44,36,21,5,8,2,5,234,,411,
14522,Adelaide,Hard,,A,20240107,11954586,63606,8,,Arthur Rinderknech,R,196,FRA,28,339452,,,James McCabe,R,188,AUS,21,6-4 7-5(2) 0-0,3,RR,50,6,0,56,34,30,15,11,0,0,5,0,67,42,29,14,11,4,6,76,,334,
2481,Auckland,Hard,,A,20240107,11954262,125006,,,Nuno Borges,R,185,PRT,27,406728,,Q,Alex Michelsen,U,193,USA,19,0-6 7-6(2) 6-3,3,R32,45,12,1,84,58,41,16,15,3,7,6,0,84,61,47,11,13,2,4,50,,55,
2481,Auckland,Hard,,A,20240107,11944712,102339,,,Botic Van De Zandschulp,R,191,NLD,28,197516,5,,Christopher Eubanks,R,200,USA,28,7-6(2) 6-2 0-0,3,R32,31,6,2,54,27,24,20,10,1,1,5,1,78,57,35,10,11,4,6,97,,62,
14522,Adelaide,Hard,,A,20240107,11945114,39234,,,Dusan Lajovic,R,183,SRB,34,71280,,WC,Thanasi Kokkinakis,R,193,AUS,28,3-6 6-1 6-4,3,R32,64,3,0,84,62,41,14,13,4,6,4,4,81,56,36,10,13,5,9,56,,93,
2481,Auckland,Hard,,A,20240107,11954263,335102,,Q,Luca Van Assche,R,178,FRA,20,210479,,,John Wolf,R,183,USA,25,6-4 6-2 0-0,3,R32,39,6,2,63,38,31,13,9,1,1,5,5,58,28,17,16,9,3,6,104,,115,
2481,Auckland,Hard,,A,20240107,11944738,48632,,,Taro Daniel,R,191,JPN,31,124656,,,Aleksandar Vukic,R,188,AUS,28,7-5(2) 7-5(2) 0-0,3,R32,58,6,5,78,49,38,10,12,5,7,4,1,65,35,25,16,12,3,7,84,,69,
2481,Auckland,Hard,,A,20240107,11944719,127208,,,Daniel Altmaier,R,188,DEU,25,42379,,,Marcos Giron,R,180,USA,30,7-6(2) 6-2 0-0,3,R32,36,5,1,54,35,25,14,7,3,5,1,2,49,32,18,14,7,2,4,80,,46,
14522,Adelaide,Hard,,A,20240107,11945120,198592,,,Miomir Kecmanovic,R,183,SRB,24,63438,,,Mackenzie McDonald,R,178,USA,29,6-4 6-2 0-0,3,R32,38,2,2,47,34,23,7,9,3,5,2,5,55,36,21,5,9,4,9,52,,96,
14522,Adelaide,Hard,,A,20240107,11945118,264344,,,Alexander Shevchenko,R,185,KAZ,23,169496,6,,Martin Etcheverry,R,196,ARG,24,7-6(2) 4-6 7-5(2),3,R32,58,5,4,116,71,49,19,18,9,14,9,2,111,74,50,16,17,6,11,57,,31,
14522,Adelaide,Hard,,A,20240107,11954174,258749,,,Jack Draper,L,193,GBR,22,221806,5,,Sebastian Baez,R,170,ARG,23,6-1 6-3 0-0,3,R32,43,5,2,51,31,25,10,8,0,0,1,1,49,34,19,7,8,1,5,28,,18,
2481,Auckland,Hard,,A,20240107,11954264,102151,,Q,Alejandro Tabilo,L,188,CHL,27,124916,,,Borna Gojo,R,196,HRV,26,1-6 6-3 6-2,3,R32,24,10,0,64,44,33,13,12,2,4,13,6,76,46,28,18,12,0,3,19,,172,
14522,Adelaide,Hard,,A,20240108,11957018,87690,,,Jordan Thompson,R,183,AUS,30,264372,,Q,Facundo Diaz Acosta,L,183,ARG,23,6-2 6-2 0-0,3,R32,40,1,0,42,26,22,11,8,3,3,2,4,56,35,16,13,8,4,8,40,,67,
14522,Adelaide,Hard,,A,20240108,11957017,58369,,Q,Alex Bolt,L,183,AUS,31,161262,,LL,Thiago Seyboth Wild,R,185,BRA,24,6-3 6-2 0-0,3,R32,33,7,1,39,27,22,10,8,0,0,2,6,71,46,28,9,9,7,11,234,,74,
14522,Adelaide,Hard,,A,20240108,11957021,58221,,WC,Christopher O'Connell,R,183,AUS,30,63606,,Q,Arthur Rinderknech,R,196,FRA,28,6-4 6-4 0-0,3,R32,45,9,2,50,31,29,10,10,0,1,10,2,69,49,34,6,10,2,5,79,,76,
2481,Auckland,Hard,,A,20240108,11944745,83397,7,,Sebastian Ofner,R,191,AUT,28,117916,,WC,Denis Shapovalov,L,185,CAN,25,6-4 6-2 0-0,3,R32,35,5,1,49,32,27,10,9,2,2,0,11,55,27,20,11,9,0,3,45,,121,
2363,Australian Open,Hard,,G,20240108,11954317,111837,,,Billy Harris,R,193,GBR,29,51009,,,Dimitar Kuzmanov,R,183,BGR,30,0-6 6-2 6-2,3,RR,41,5,1,58,57,38,0,11,0,3,0,2,63,61,37,0,11,0,4,116,,323,
2363,Australian Open,Hard,,G,20240108,11954301,25838,8,,David Goffin,R,180,BEL,33,36300,,,Stefano Travaglia,R,185,ITA,32,6-4 7-5(2) 0-0,3,RR,47,8,0,73,52,38,10,11,6,8,6,2,60,40,26,9,11,1,5,83,,243,
14522,Adelaide,Hard,,A,20240108,11945116,104847,,,Lorenzo Sonego,R,191,ITA,29,47975,,,Yannick Hanfmann,R,193,DEU,32,7-5(2) 2-6 7-6(2),3,R32,78,14,2,103,76,64,8,17,2,4,5,0,111,71,50,27,16,3,4,54,,110,
14522,Adelaide,Hard,,A,20240108,11957273,299538,,,Matteo Arnaldi,R,185,ITA,23,108565,,LL,Bernabe Zapata Miralles,R,183,ESP,27,6-4 6-3 0-0,3,R32,46,1,4,59,26,17,22,10,0,2,1,1,71,49,25,11,9,6,10,35,,194,
14522,Adelaide,Hard,,A,20240108,11957019,163480,8,,Alexander Bublik,R,196,KAZ,27,339452,,LL,James McCabe,R,188,AUS,21,6-2 6-3 0-0,3,R32,53,2,5,50,31,25,8,8,2,3,1,1,61,34,12,16,9,1,6,23,,334,
2363,Australian Open,Hard,,G,20240108,11954331,44553,,,Hugues Herbert,R,188,FRA,33,287181,,,Andres Burruchaga,R,183,ARG,22,7-6(2) 6-7 6-3,3,RR,48,10,5,140,86,59,24,17,11,14,3,3,121,67,43,30,16,7,11,138,,142,
2481,Auckland,Hard,,A,20240108,11944752,51141,,,Roberto Carballes Baena,R,183,ESP,31,16720,,,Roberto Bautista Agut,R,183,ESP,36,6-4 6-3 0-0,3,R32,47,3,4,54,34,25,8,9,1,3,3,3,73,50,31,5,10,10,15,64,,112,
14522,Adelaide,Hard,,A,20240108,11957022,254742,7,,Jiri Lehecka,R,185,CZE,22,207575,,Q,Adam Walton,U,183,AUS,25,6-1 6-3 0-0,3,R32,43,9,3,51,25,21,14,8,4,4,4,0,51,35,23,3,8,5,9,26,,101,
2363,Australian Open,Hard,,G,20240108,11954274,232057,,,Emilio Nava,R,185,USA,22,308084,21,,Luciano Darderi,R,183,ITA,22,7-6(2) 6-4 0-0,3,RR,51,16,1,77,57,42,10,11,6,7,6,3,79,54,33,15,11,6,8,143,,37,
2481,Auckland,Hard,,A,20240108,11944725,338500,6,,Arthur Fils,R,185,FRA,20,14414,,WC,Richard Gasquet,R,183,FRA,38,6-3 6-4 0-0,3,R32,33,9,2,60,42,33,12,10,1,1,2,0,46,26,22,10,9,4,6,34,,125,
2363,Australian Open,Hard,,G,20240108,11954306,233126,,WC,Dane Sweeny,R,170,AUS,23,326111,,,Matteo Gigante,L,180,ITA,22,7-6(2) 7-5(2) 0-0,3,RR,49,3,2,69,48,32,13,12,0,3,3,7,73,47,31,9,12,3,7,238,,135,
2363,Australian Open,Hard,,G,20240108,11954279,170946,22,,Zizou Bergs,R,185,BEL,25,132558,,,Zdenek Kolar,R,183,CZE,27,6-2 6-2 0-0,3,RR,31,7,2,41,24,23,10,8,2,2,1,1,48,38,18,6,8,4,8,82,,355,
2363,Australian Open,Hard,,G,20240108,11954298,289233,13,,Luca Nardi,R,185,ITA,20,261017,,,Francesco Maestrelli,R,196,ITA,21,7-5(2) 6-4 0-0,3,RR,49,5,0,73,56,38,10,11,5,7,4,1,60,37,28,8,11,2,6,75,,263,
2481,Auckland,Hard,,A,20240108,11944732,124658,8,,Max Purcell,R,185,AUS,26,257637,,WC,Kiranpal Pannu,R,185,NZL,27,6-4 6-4 0-0,3,R32,50,10,0,51,31,29,13,10,2,2,2,4,60,40,33,7,10,2,4,68,,450,
2363,Australian Open,Hard,,G,20240108,11954321,237188,26,,Giulio Zeppieri,L,183,ITA,22,15789,,,Pablo Cuevas,R,180,URY,38,6-0 6-1 0-0,3,RR,24,7,0,37,27,21,8,7,0,0,3,1,50,32,18,3,6,9,14,153,,841,
14522,Adelaide,Hard,,A,20240108,11945119,16375,,,Daniel Evans,R,175,GBR,34,237452,,WC,Rinky Hijikata,R,178,AUS,23,6-3 6-4 0-0,3,R32,57,5,2,57,36,31,12,10,2,2,4,5,69,41,27,13,9,9,11,60,,77,
2363,Australian Open,Hard,,G,20240108,11954314,54733,,,Riccardo Bonadio,R,180,ITA,30,388080,,WC,Pavle Marinkov,U,188,AUS,18,7-5(2) 7-6(2) 0-0,3,RR,68,3,3,71,62,42,3,12,3,6,3,3,84,70,43,3,12,5,9,331,,884,
2363,Australian Open,Hard,,G,20240108,11954302,280151,29,,Gabriel Diallo,R,202,CAN,22,264358,,,Pablo Llamas Ruiz,R,188,ESP,21,7-6(2) 6-1 0-0,3,RR,25,2,2,65,45,37,10,10,1,1,3,1,55,43,27,7,9,1,3,166,,168,
2363,Australian Open,Hard,,G,20240108,11954286,158748,,,Felipe Meligeni Alves,R,185,BRA,26,131442,5,,Michael Mmoh,R,188,USA,26,6-1 6-3 0-0,3,RR,42,2,0,48,43,30,2,8,2,3,1,1,51,44,20,2,8,3,8,145,,114,
2363,Australian Open,Hard,,G,20240108,11954332,95801,,,Andrea Vavassori,R,193,ITA,29,229218,,,Otto Virtanen,R,193,FIN,23,6-0 6-3 0-0,3,RR,37,3,0,35,27,23,5,7,0,0,3,4,56,47,24,1,8,6,11,206,,147,
2363,Australian Open,Hard,,G,20240108,11954307,91240,,,Ryan Peniston,L,180,GBR,28,83661,,,Elias Ymer,R,185,SWE,28,6-1 4-6 7-6(2),3,RR,93,0,1,96,79,54,9,14,3,5,0,1,112,95,59,6,15,8,12,271,,205,
2363,Australian Open,Hard,,G,20240108,11954290,55067,,,Jules Marie,R,185,FRA,32,22218,12,,Benoit Paire,R,196,FRA,35,7-6(2) 6-4 0-0,3,RR,31,0,1,68,59,41,3,11,1,3,5,5,67,40,32,9,11,2,5,231,,160,
2363,Australian Open,Hard,,G,20240108,11954285,63090,,,Nerman Fatic,R,191,BIH,29,16192,,,Illya Marchenko,R,185,UKR,36,6-4 7-6(2) 0-0,3,RR,66,9,2,61,39,32,14,11,0,0,2,1,85,50,31,21,11,4,5,244,,227,
2363,Australian Open,Hard,,G,20240108,11954313,54955,,,Kimmer Coppejans,R,178,BEL,30,221515,16,,Agustin Tirante,R,185,ARG,23,6-7 7-6(2) 6-2,3,RR,53,3,1,119,88,63,14,16,9,10,4,5,131,100,69,10,16,13,16,284,,127,
2363,Australian Open,Hard,,G,20240108,11954292,294337,,,Mattia Bellucci,L,175,ITA,23,57021,,,Jozef Kovalik,R,183,SVK,31,6-1 4-6 7-6(2),3,RR,74,4,4,101,67,50,19,14,9,10,2,4,111,71,51,15,15,8,11,148,,109,
2363,Australian Open,Hard,,G,20240108,11956842,172482,,,Aziz Dougaz,L,188,TUN,27,38183,,A,Facundo Bagnis,L,183,ARG,34,7-6(2) 6-3 0-0,3,RR,38,0,0,75,58,41,8,11,2,4,1,0,71,61,37,6,10,6,9,232,,124,
2363,Australian Open,Hard,,G,20240108,11954334,56017,,,Alexander Ritschard,R,193,CHE,30,206602,,,Clement Tabur,R,173,FRA,24,7-6(2) 6-3 0-0,3,RR,42,4,5,101,93,57,3,11,12,13,2,6,76,70,42,0,10,4,6,175,,236,
2363,Australian Open,Hard,,G,20240108,11954282,199661,,,Mate Valkusz,R,183,HUN,25,163996,,,Lin Tung-Lin,R,188,TWN,26,7-6(2) 6-4 0-0,3,RR,45,4,2,65,47,36,9,11,2,4,0,3,90,59,33,16,11,7,10,425,,275,
2363,Australian Open,Hard,,G,20240108,11954328,255420,17,,Francisco Comesana,R,178,ARG,23,217136,,,Yuta Shimizu,L,163,JPN,25,7-6(2) 6-2 0-0,3,RR,38,1,1,63,54,39,7,10,2,2,2,3,73,62,37,5,10,8,10,122,,233,
2363,Australian Open,Hard,,G,20240108,11954319,45258,,,Joris de Loore,R,191,BEL,31,49417,,,Li Li,R,183,AUS,28,7-6(2) 7-6(2) 0-0,3,RR,60,5,0,88,75,53,7,12,4,5,1,0,84,69,48,10,12,4,5,191,,210,
2363,Australian Open,Hard,,G,20240108,11954280,42152,,,Stefano Napolitano,R,196,ITA,29,44547,23,,Radu Albot,R,175,MDA,34,7-5(2) 7-5(2) 0-0,3,RR,67,7,0,85,81,50,3,12,9,11,1,1,66,62,38,1,12,2,6,129,,144,
2363,Australian Open,Hard,,G,20240108,11954287,207081,,,Duje Ajdukovic,R,188,HRV,23,200777,,,Ugo Blanchet,R,175,FRA,25,6-4 6-2 0-0,3,RR,34,3,1,63,40,24,14,9,4,6,2,2,58,33,20,7,9,4,9,136,,162,
2363,Australian Open,Hard,,G,20240108,11954330,209103,,,Rudolf Molleker,R,188,DEU,23,76515,,,Ivan Gakhov,L,191,RUS,27,6-4 6-4 0-0,3,RR,30,2,3,53,41,34,7,10,0,0,1,0,56,49,32,4,10,1,3,202,,332,
2363,Australian Open,Hard,,G,20240108,11954347,349089,,,Dino Prizmic,R,188,HRV,18,271389,18,,Mariano Navone,U,178,ARG,23,5-7 6-3 6-2,3,RR,40,7,2,95,67,46,12,15,10,14,5,5,98,49,28,25,14,8,14,199,,32,
2363,Australian Open,Hard,,G,20240108,11954349,163636,,,Lukas Klein,R,193,SVK,26,38517,,,Marco Trungelliti,R,178,ARG,34,6-3 3-6 6-3,3,RR,41,9,0,92,72,46,14,14,8,10,4,2,80,63,44,6,13,4,7,128,,151,
2363,Australian Open,Hard,,G,20240108,11954312,196122,31,,Camilo Ugo Carabelli,R,185,ARG,25,387400,,WC,Hayden Jones,U,175,AUS,17,6-0 3-6 6-2,3,RR,32,2,0,54,38,26,10,11,1,4,1,2,65,47,24,8,12,0,7,100,,1000,
2363,Australian Open,Hard,,G,20240108,11954283,49172,,,Damir Dzumhur,R,175,BIH,32,229275,,,Timofey Skatov,R,175,KAZ,23,4-6 6-3 6-3,3,RR,44,0,2,90,67,44,11,14,5,8,0,1,76,59,38,6,14,6,11,105,,230,
2363,Australian Open,Hard,,G,20240108,11954320,36595,,,Denis Kudla,R,180,USA,31,48599,11,,Diego Schwartzman,R,170,ARG,31,7-6(2) 6-4 0-0,3,RR,47,11,2,89,57,41,17,11,5,6,6,3,75,50,38,11,11,2,4,167,,182,
2363,Australian Open,Hard,,G,20240108,11954284,244420,,,Jesper De Jong,R,180,NLD,24,201847,,,Raul Brancaccio,R,185,ITA,27,6-1 6-2 0-0,3,RR,30,4,0,45,36,27,7,8,0,0,0,2,41,29,13,7,7,3,7,120,,373,
2363,Australian Open,Hard,,G,20240108,11954309,273679,,,Terence Atmane,L,193,FRA,22,248861,15,,Manuel Cerundolo,L,180,ARG,22,4-6 6-4 6-1,3,RR,26,6,6,92,73,50,10,14,3,4,4,3,79,67,46,4,13,0,3,131,,139,
2481,Auckland,Hard,,A,20240109,11937957,127208,,,Daniel Altmaier,R,188,DEU,25,192013,4,,Felix Auger-Aliassime,R,193,CAN,23,7-6(2) 7-5(2) 0-0,3,R16,62,5,4,91,60,44,16,12,8,9,9,2,88,57,37,17,13,4,6,80,,17,
14522,Adelaide,Hard,,A,20240109,11937886,261015,4,,Lorenzo Musetti,R,185,ITA,22,87690,,,Jordan Thompson,R,183,AUS,30,6-4 6-1 0-0,3,R16,27,3,0,33,24,23,9,8,0,0,5,0,66,36,20,14,9,3,7,25,,40,
14522,Adelaide,Hard,,A,20240109,11937891,163480,8,,Alexander Bublik,R,196,KAZ,27,16375,,,Daniel Evans,R,175,GBR,34,4-6 6-2 6-1,3,R16,28,21,13,86,50,40,14,13,8,10,2,4,68,39,23,13,12,2,7,23,,60,
14522,Adelaide,Hard,,A,20240109,11937887,195840,3,,Sebastian Korda,R,196,USA,24,104847,,,Lorenzo Sonego,R,191,ITA,29,6-4 7-6(2) 0-0,3,R16,70,6,3,65,35,32,15,12,3,5,4,2,74,52,34,11,11,1,4,21,,54,
14522,Adelaide,Hard,,A,20240109,11937883,138546,1,,Tommy Paul,R,185,USA,27,58369,,Q,Alex Bolt,L,183,AUS,31,6-3 6-2 0-0,3,R16,35,11,0,51,31,25,15,9,2,2,5,0,53,35,22,7,8,2,5,13,,234,
2481,Auckland,Hard,,A,20240109,11937956,88992,,Q,Alexandre Muller,R,183,FRA,27,221012,3,,Francisco Cerundolo,R,185,ARG,25,6-1 6-1 0-0,3,R16,37,2,0,46,29,18,10,7,0,2,2,3,45,21,7,6,7,4,11,102,,30,
14522,Adelaide,Hard,,A,20240109,11937882,58221,,WC,Christopher O'Connell,R,183,AUS,30,264344,,,Alexander Shevchenko,R,185,KAZ,23,6-3 6-1 0-0,3,R16,31,12,1,45,28,25,10,8,0,0,3,1,46,31,18,6,8,4,8,79,,57,
14522,Adelaide,Hard,,A,20240109,11937884,254742,7,,Jiri Lehecka,R,185,CZE,22,39234,,,Dusan Lajovic,R,183,SRB,34,7-5(2) 4-6 6-3,3,R16,40,8,6,100,58,43,21,16,9,12,2,1,87,64,42,10,15,6,10,26,,56,
2481,Auckland,Hard,,A,20240109,11937954,48632,,,Taro Daniel,R,191,JPN,31,124658,8,,Max Purcell,R,185,AUS,26,6-2 6-4 0-0,3,R16,40,7,0,48,33,30,9,9,3,3,5,0,60,39,24,12,9,1,4,84,,68,
2363,Australian Open,Hard,,G,20240109,11954352,258908,,,Francesco Passaro,R,180,ITA,23,77223,6,,Pedro Martinez,R,185,ESP,27,6-3 6-2 0-0,3,RR,41,7,1,61,48,33,6,9,5,6,0,1,49,35,19,7,8,0,4,132,,49,
2481,Auckland,Hard,,A,20240109,11937948,385485,1,,Ben Shelton,L,193,USA,21,218259,,,Fabian Marozsan,R,193,HUN,24,6-3 6-4 0-0,3,R16,34,10,3,59,40,32,9,10,2,3,1,4,49,32,24,8,9,5,8,14,,43,
2481,Auckland,Hard,,A,20240109,11937961,51141,,,Roberto Carballes Baena,R,183,ESP,31,83397,7,,Sebastian Ofner,R,191,AUT,28,7-5(2) 6-3 0-0,3,R16,45,3,2,67,31,26,23,11,2,2,9,1,64,32,27,15,10,2,4,64,,45,
14522,Adelaide,Hard,,A,20240109,11937888,89632,2,,Nicolas Jarry,R,200,CHL,28,299538,,,Matteo Arnaldi,R,185,ITA,23,6-7 7-6(2) 6-4,3,R16,59,9,3,124,84,64,17,18,5,8,17,5,121,74,57,21,18,6,10,20,,35,
2363,Australian Open,Hard,,G,20240109,11954342,199395,24,,Vit Kopriva,R,178,CZE,27,81271,,,Calvin Hemery,R,191,FRA,29,6-3 6-3 0-0,3,RR,61,2,0,64,38,26,18,9,3,3,6,1,56,37,23,11,9,1,4,123,,200,
2363,Australian Open,Hard,,G,20240109,11954340,213057,,,Oliver Crawford,R,180,GBR,25,89320,,,Ilya Ivashka,R,193,BLR,30,6-3 3-6 6-1,3,RR,31,2,4,71,46,36,16,13,1,2,3,2,69,46,28,15,12,2,5,217,,448,
2363,Australian Open,Hard,,G,20240109,11954351,321404,10,,Hamad Međedovic,R,188,SRB,20,44549,,,Marco Cecchinato,R,185,ITA,31,6-1 6-1 0-0,3,RR,24,8,1,33,22,20,8,7,0,0,1,2,43,27,11,7,7,1,6,126,,356,
2481,Auckland,Hard,,A,20240109,11937960,95935,2,,Cameron Norrie,L,188,GBR,28,335102,,Q,Luca Van Assche,R,178,FRA,20,6-3 6-7 6-1,3,R16,38,12,1,100,61,45,24,16,5,6,10,1,90,53,34,21,13,5,9,42,,104,
2481,Auckland,Hard,,A,20240109,11937949,102151,,Q,Alejandro Tabilo,L,188,CHL,27,102339,,,Botic Van De Zandschulp,R,191,NLD,28,7-5(2) 6-3 0-0,3,R16,32,2,1,63,43,34,10,12,0,3,3,5,56,35,24,10,10,3,7,19,,97,
2481,Auckland,Hard,,A,20240109,11937955,338500,6,,Arthur Fils,R,185,FRA,20,125006,,,Nuno Borges,R,185,PRT,27,6-2 6-0 0-0,3,R16,26,3,1,34,26,22,6,7,0,0,0,0,39,29,13,4,7,2,7,34,,50,
2363,Australian Open,Hard,,G,20240109,11954327,298247,32,,Zachary Svajda,R,175,USA,21,390214,,WC,Alexander Blockx,U,191,BEL,19,4-6 6-3 6-4,3,RR,51,2,5,95,73,49,13,15,5,7,6,1,90,63,41,12,14,6,9,119,,301,
2363,Australian Open,Hard,,G,20240109,11954372,51100,,,Oriol Roca Batalla,R,175,ESP,31,299481,,WC,Philip Sekulic,R,191,AUS,20,7-5(2) 6-1 0-0,3,RR,30,3,0,57,43,30,12,10,4,4,4,4,62,29,19,16,9,5,8,165,,241,
14522,Adelaide,Hard,,A,20240109,11937889,258749,,,Jack Draper,L,193,GBR,22,198592,,,Miomir Kecmanovic,R,183,SRB,24,5-7 7-6(2) 7-6(2),3,R16,81,12,4,136,77,58,28,19,9,12,12,5,123,75,51,28,19,1,3,28,,52,
2363,Australian Open,Hard,,G,20240109,11954360,79467,,WC,Omar Jasika,L,183,AUS,27,260122,,,Dalibor Svrcina,R,178,CZE,21,6-3 1-6 6-2,3,RR,52,1,1,104,103,57,0,12,7,10,2,1,63,59,37,1,12,1,5,221,,255,
2363,Australian Open,Hard,,G,20240109,11954362,145112,,,Andrea Husler,L,196,CHE,28,216488,,,Filip Misolic,R,180,AUT,22,3-6 6-4 6-3,3,RR,47,1,2,78,72,48,1,14,2,5,0,1,104,100,58,2,14,6,10,229,,180,
2363,Australian Open,Hard,,G,20240109,11954338,205906,4,,Hugo Gaston,L,173,FRA,23,254227,,,Yunchaokete Bu.,U,185,CHN,22,7-5(2) 6-0 0-0,3,RR,23,5,2,60,33,27,15,9,4,5,3,7,56,27,14,11,9,6,11,71,,197,
2363,Australian Open,Hard,,G,20240109,11954359,157808,30,,Lloyd Harris,R,193,ZAF,27,307391,,,Daniel Rincon,L,185,ESP,21,6-2 6-2 0-0,3,RR,32,7,0,41,34,29,5,8,1,1,0,1,44,32,19,4,8,3,7,118,,218,
2363,Australian Open,Hard,,G,20240109,11954325,131566,28,,Sumit Nagal,R,178,IND,26,141882,,,Geoffrey Blancaneaux,R,180,FRA,25,6-3 7-5(2) 0-0,3,RR,62,0,1,69,58,43,6,11,1,1,2,4,68,46,33,8,10,1,3,72,,261,
2363,Australian Open,Hard,,G,20240109,11954370,185434,,,Santiago Rodriguez Taverna,R,191,ARG,24,49663,,,Antoine Escoffier,R,185,FRA,32,6-4 7-6(2) 0-0,3,RR,61,5,1,69,67,42,1,11,3,6,3,2,81,77,45,1,11,4,8,286,,211,
2363,Australian Open,Hard,,G,20240109,11954336,273680,2,,Flavio Cobolli,R,183,ITA,22,369177,,WC,Jeremy Jin,U,178,AUS,20,6-2 6-2 0-0,3,RR,38,1,2,50,30,23,13,8,2,2,2,2,51,31,16,9,8,2,6,48,,901,
2363,Australian Open,Hard,,G,20240109,11954337,57289,9,,Hugo Dellien,R,180,BOL,31,57759,,,Goncalo Oliveira,L,185,VEN,29,6-4 6-2 0-0,3,RR,37,6,2,59,52,35,4,9,6,7,2,3,56,40,25,6,9,5,9,171,,270,
2363,Australian Open,Hard,,G,20240109,11954357,205795,20,,Zsombor Piros,R,180,HUN,24,93597,,,Andrea Pellegrino,R,185,ITA,27,6-7 6-2 6-1,3,RR,27,7,3,102,74,52,15,14,8,9,4,2,109,78,46,15,13,10,15,181,,158,
2363,Australian Open,Hard,,G,20240109,11954363,248846,,,Harold Mayot,R,178,FRA,22,43761,,,Andrea Collarini,L,183,ARG,32,7-6(2) 6-3 0-0,3,RR,42,4,2,86,54,36,23,11,4,4,3,5,78,50,39,12,10,3,4,108,,292,
