Player,Date,Number,Matches,Wins,Elo,Lefty Elo,Righty Elo,Hard Elo,Clay Elo,Grass Elo
Dejan Petrovic,2002-07-22,21,81,0,1241.705949432106,1250,1250,1198.1948591677037,1139.7976031883748,1234.4038188459451
Thomas Messmer,1998-03-02,13,4,0,1247.3141824531372,1250,1250,1227.4263431009053,1250.0,1250.0
Johannes Unterberger,1998-08-10,3,5,0,1228.526553779993,1250,1250,1250.0,1147.627194094238,1250.0
Jean Francois Bachelot,2006-08-21,14,196,0,1285.1050493279836,1250,1250,1266.4624154805776,1146.0300507369568,1291.6203541029488
Giovanni Lapentti,2017-02-06,273,511,0,1358.5599068407107,1250,1250,1293.7115792141938,1300.7182798832928,1242.847345806153
Jurek Stasiak,2008-06-09,702,20,0,1273.349365980878,1250,1250,1227.9456932961104,1233.20148841292,1250.0
Arnaud Di Pasquale,2006-11-13,23,278,0,1408.5888102094125,1250,1250,1284.7237453440648,1371.6845107388867,1229.0389112404944
Jose De Armas,2010-09-17,2,135,0,1271.402814259151,1250,1250,1270.5540088541115,1086.8664407306687,1205.2015386641447
Ivan Miranda,2011-07-08,2,328,0,1357.9364305014326,1250,1250,1292.6173057369647,1312.9065752698896,1202.0034306539367
Paradorn Srichaphan,2007-03-05,3,513,0,1681.6684418445566,1250,1250,1545.565228424806,1288.1978944342661,1365.6971461991177
Luis Horna,2009-11-16,23,553,0,1587.4734779503322,1250,1250,1415.0885993680438,1537.6408824638784,1194.5505266163157
Aqeel Khan,2023-09-16,1,71,0,1353.089594952806,1250,1250,1194.088960027972,1156.1640904183648,1296.7935766759583
Kristian Capalik,2002-07-15,25,50,0,1390.5008094991574,1250,1250,1158.656878448146,1236.7553620166625,1295.5430026919769
Hugo Armando,2008-09-22,16,380,0,1369.7586660527484,1250,1250,1235.6102842804648,1344.4401331839226,1243.7672982167499
Jan Krejci,1999-06-28,3,7,0,1338.0221859644582,1250,1250,1273.6131241569735,1197.8287327091962,1363.6615126615209
Wesley Whitehouse,2011-05-02,8,100,0,1376.9521269154177,1250,1250,1317.048660926373,1219.4228243029688,1198.9177237156334
Srinath Prahlad,2000-07-21,2,27,0,1161.4430643953608,1250,1250,1087.469633748382,1188.896979031279,1155.2094642634388
Fazaluddin Syed,2001-09-10,6,24,0,1056.5534980711266,1250,1250,955.6763619581171,1250.0,1200.121556062547
Javier Gutierrez,1999-12-06,14,7,0,1078.619902697575,1250,1250,1202.9741947710306,1088.821740560145,1250.0
Farhad Tadayon,1998-07-17,1,3,0,1314.0900497406826,1250,1250,1250.0,1284.5848315327378,1250.0
Farshad Talavar,2004-09-13,3,6,0,1268.5831174712723,1250,1250,1250.0,1265.3010928287551,1250.0
Nouhoun Sangare,1998-05-01,5,3,0,1212.2137176493388,1250,1250,1241.676258860715,1185.5389078346268,1250.0
Norbert Mazany,1998-05-01,5,2,0,1221.7850119866407,1250,1250,1250.0,1247.005488325439,1250.0
John Doran,2003-04-04,4,20,0,1289.1797257254996,1250,1250,1225.9571184000733,1243.4141187500597,1215.7855861732176
Evgeni Mikheev,2006-05-01,6,8,0,1110.9238860778119,1250,1250,1211.892333011101,1132.5980584328945,1250.0
Marko Tkalec,2009-02-02,708,123,0,1332.479555900077,1250,1250,1305.8107696088814,1243.3715445557987,1240.881222037328
Andrej Krasevec,1998-05-01,5,2,0,1250.0017478461568,1250,1250,1250.0,1241.1663925563648,1250.0
Noam Okun,2013-02-01,4,493,0,1410.1317156535051,1250,1250,1312.5004860692436,1295.0393445103487,1303.2083580796268
Giuseppe Montenet,1998-05-25,14,2,0,1282.1891916705722,1250,1250,1250.0,1283.0018883079024,1250.0
Juan Camilo Gamboa,1998-05-25,6,4,0,1185.14873998145,1250,1250,1250.0,1163.3533664482268,1250.0
Julien Boutter,2004-06-21,32,237,0,1597.8321354498744,1250,1250,1398.6484362311307,1543.6455575776472,1136.5847421345325
Jakub Herm Zahlava,2006-05-01,19,127,0,1438.207803154617,1250,1250,1309.700943069498,1418.448858152199,1233.0433118241695
Florian Allgauer,2001-08-27,11,55,0,1288.6836715432187,1250,1250,1156.8461908254144,1293.5352324379053,1222.6716990772481
Robin Vik,2010-09-20,4,318,0,1481.7493830167368,1250,1250,1371.7002796179545,1432.6429622590617,1184.7403019546477
Christophe Rochus,2010-10-18,708,662,0,1473.7536871931923,1250,1250,1339.012714177867,1456.0077333318234,1174.8717262149048
Justin Bower,2005-09-23,5,123,0,1353.0676162960397,1250,1250,1284.4964476173036,1152.917274354402,1374.7970823161895
Michael Russell,2015-04-13,11,768,0,1562.9820988484155,1250,1250,1494.4608985191533,1361.3468782771417,1233.6815153248892
Marc Merry,1998-09-21,9,8,0,1271.6291974133665,1250,1250,1252.481385645599,1250.0,1250.0
Bob Bryan,2009-07-10,5,171,0,1591.0991404863453,1250,1250,1416.068310749393,1281.824270314938,1344.8661204985538
Taylor Dent,2010-11-01,17,393,0,1706.936239407715,1250,1250,1571.2552162539494,1300.765762615712,1382.3563322936404
Ivo Bratanov,2002-07-12,5,5,0,1217.6620128951402,1250,1250,1157.6613273165965,1310.782440572622,1250.0
Ivaylo Traykov,2009-06-22,5,134,0,1260.4880761248373,1250,1250,1192.2171233665133,1235.9006546185005,1177.7771482828646
Febi Widhiyanto,2006-04-07,5,22,0,1442.3370297502624,1250,1250,1425.352179697254,1250.0,1250.0
Andrej Kracman,2009-03-06,4,20,0,1326.2096511580594,1250,1250,1296.0530292885792,1281.8128518014546,1250.0
Sultan Khalfan,2007-01-01,11,18,0,1067.3203405695574,1250,1250,1054.048016760441,1158.5817864048836,1250.0
Nasser Ghanim Al Khulaifi,2001-12-31,14,12,0,1041.585389171652,1250,1250,1080.0316885281832,1156.096195159604,1250.0
Francisco Rodriguez,2006-04-07,4,22,0,1358.0822829686576,1250,1250,1225.7494412764436,1378.313722369803,1250.0
George Mcgill,1998-07-17,4,2,0,1266.1569759970153,1250,1250,1250.0,1250.0,1250.0
Bryan Juinio,2002-09-30,2,10,0,1362.4618024232623,1250,1250,1293.6665033298686,1250.0,1250.0
Alexander Lehnhoff,1998-07-17,5,8,0,1096.6631114756592,1250,1250,1187.7697947302975,1118.4544802566961,1250.0
Shahab Hassani Nafez,2007-02-09,2,13,0,1197.9956537133592,1250,1250,1220.1514831914594,1293.0430420842658,1250.0
Per Thornadtsson,2001-02-19,11,7,0,1226.5946938684979,1250,1250,1208.8168152604994,1181.2015374957912,1250.0
Chris Groer,1998-07-27,1,4,0,1266.1850678677747,1250,1250,1243.1148400899046,1250.0,1250.0
Ricardo Schlachter,2003-10-06,10,46,0,1172.622494434855,1250,1250,1074.2185918303585,1172.5851845440784,1250.0
Fernando Gonzalez,2012-03-21,17,629,0,1854.3687219701862,1250,1250,1686.839250164035,1796.9065771963587,1361.0530199023904
Paulo Taicher,1999-12-06,2,29,0,1157.3423769852513,1250,1250,1133.3709871228994,1165.3768992096336,1250.0
Ruben Fernandez,2001-07-09,7,10,0,1276.0005210010336,1250,1250,1276.6361670395681,1193.1910847409138,1250.0
Igor Gaudi,2002-09-09,1,90,0,1312.5096710724094,1250,1250,1232.5472323940912,1233.1117567344286,1317.2443358989651
Andy Ram,2012-04-06,4,138,0,1505.9916591139317,1250,1250,1354.643611229261,1206.5211391834996,1385.9837192951445
Jean Rene Lisnard,2013-04-05,1,456,0,1474.480502465875,1250,1250,1360.9112700673204,1362.0090634342123,1204.1797703510283
Kobi Ziv,2000-08-14,14,8,0,1143.926766548478,1250,1250,1128.8907030538687,1196.0681249774516,1250.0
Kevin Kim,2015-01-27,7,771,0,1300.9886633179906,1250,1250,1262.1684313515937,1234.7629578664905,1213.8202495135588
Gerardo Heyser,1998-08-03,6,4,0,1153.3837993870202,1250,1250,1188.662354494254,1184.3368048899058,1250.0
Louis Vosloo,2004-05-24,238,136,0,1316.6232070015178,1250,1250,1242.611379212753,1241.5913113137426,1171.9705304668776
Juan Ignacio Chela,2012-06-25,6,754,0,1699.582074767906,1250,1250,1501.2154029902576,1657.4978659197284,1183.462399542933
Ingo Neumuller,2003-07-21,12,11,0,1403.9169464530432,1250,1250,1250.0,1342.652400822618,1250.0
Piotr Szczepanik,2001-08-13,5,8,0,1131.095478981719,1250,1250,1202.0980780330465,1192.4534118221397,1250.0
Michael Berrer,2016-10-17,275,794,0,1583.7287753061455,1250,1250,1515.758490952642,1382.897382627598,1255.6794148482659
Boris Borgula,2001-11-05,11,31,0,1261.0822255379073,1250,1250,1220.21523147821,1217.9508611887263,1168.072990868819
Enzo Artoni,2007-11-19,1,12,0,1147.4381802101866,1250,1250,1147.356560963477,1207.513048883472,1250.0
Eduardo Nicolas,2000-08-21,16,39,0,1270.032810995344,1250,1250,1250.0,1235.934683998516,1250.0
Vladimir Pavicevic,2009-05-04,704,18,0,1152.451486003004,1250,1250,1185.662391105151,1182.073607439521,1250.0
Johan Landsberg,2000-06-19,14,9,0,1223.328050915181,1250,1250,1205.6064777228505,1239.3150425813897,1205.194361345807
Carlos Martinez Comet,1998-09-14,14,4,0,1240.8030859570006,1250,1250,1250.0,1229.481324392612,1250.0
Juan Giner,2003-09-22,2,57,0,1271.4724417119141,1250,1250,1232.662555781276,1230.7806875909605,1222.6185374542797
Ladislav Svarc,2007-07-23,706,149,0,1299.2630320445212,1250,1250,1240.3147716644178,1259.4755899275,1152.3897756957958
Daniel Melo,2008-05-18,704,155,0,1308.4860036621433,1250,1250,1286.2431149555305,1186.7996337654076,1207.7321311712285
Juan Carlos Ferrero,2012-10-21,4,740,0,1818.1309295580186,1250,1250,1593.0716583612086,1740.1621439632113,1384.3749035334201
Gianluca Luddi,2003-08-11,2,40,0,1248.787486492786,1250,1250,1224.4908598733207,1219.2686948577054,1250.0
Javier Perez Vazquez,2000-06-12,14,7,0,1273.675065419165,1250,1250,1246.2328421647005,1252.9790631263002,1250.0
Toby Mitchell,2000-01-17,249,15,0,1202.2204139655985,1250,1250,1189.4275052128544,1196.345698849043,1124.7436387193454
Yu Zhang,2004-09-20,11,23,0,1132.4339526386632,1250,1250,1090.0420298510485,1250.0,1227.0439021143627
Aisam Ul Haq Qureshi,2023-09-16,2,331,0,1374.8769758159867,1250,1250,1309.4283871449427,1261.2652699636496,1321.5271736016805
Damien Roberts,2001-05-07,9,20,0,1199.9514354557366,1250,1250,1094.1044350067011,1250.0,1293.9062393034478
Simon Aspelin,2011-03-04,4,8,0,1139.2091458358534,1250,1250,1114.9738084193186,1203.4924290830663,1250.0
Roger Federer,2021-06-28,218,1528,0,2206.620285048038,1250,1250,2059.520536781905,1947.098173864249,1711.4969901287202
Mike Bryan,2007-05-20,17,69,0,1468.4881670201553,1250,1250,1378.4402802826212,1315.295214768152,1182.2950181509239
Mathias Hellstrom,2004-07-19,17,25,0,1341.3434291853964,1250,1250,1270.7787729072693,1280.530320841018,1250.0
Sebastian Jaeger,2002-07-08,21,26,0,1303.8349103462704,1250,1250,1335.3783244119722,1189.734378038696,1251.792027019206
Julien Varlet,2005-03-21,15,100,0,1472.9478153597554,1250,1250,1423.5494056754908,1385.5521404506478,1216.0981864419837
Mark Joachim,2007-09-03,11,18,0,1172.8714227083099,1250,1250,1179.7153336366298,1151.348181642657,1250.0
Victor Romero,2010-04-12,16,37,0,1276.2990171430367,1250,1250,1194.5415899691266,1175.2690756277368,1250.0
Kirill Ivanov Smolensky,2006-09-04,27,59,0,1249.6625655751016,1250,1250,1144.9754535038448,1238.8273955661687,1149.134636249263
Diego Veronelli,2009-04-27,10,133,0,1253.5195589554266,1250,1250,1216.3965633592263,1248.7685654417871,1277.030000163102
Grant Silcock,2001-03-12,6,6,0,1139.4692551255253,1250,1250,1101.8987015998475,1250.0,1250.0
Glenn Knox,2000-01-17,245,5,0,1237.369553530496,1250,1250,1201.350268755179,1250.0,1250.0
Chris Rae,1999-12-06,2,4,0,1262.1356819155403,1250,1250,1231.7188659663495,1250.0,1250.0
Arvind Parmar,2006-08-28,253,322,0,1425.274838967715,1250,1250,1307.1929105869401,1202.2643049327653,1250.31386532975
Bjorn Phau,2014-05-18,723,804,0,1555.3501752334032,1250,1250,1495.9177394720944,1424.721850542591,1161.9474478318689
Sergio Roitman,2009-11-09,9,501,0,1467.4680455026607,1250,1250,1229.8609238103345,1413.2095498349213,1168.2127222514282
Martin Vassallo Arguello,2011-04-11,20,488,0,1471.468063986512,1250,1250,1264.7923286865598,1434.6934851793526,1204.3511109138283
Mark Gienke,2000-02-14,16,3,0,1274.5609027279136,1250,1250,1250.0,1250.0,1250.0
Jan Ralph Brandt,2000-03-13,20,8,0,1240.8798514208645,1250,1250,1250.0,1250.0,1185.7171153523075
Ben Qiang Zhu,2004-09-27,23,30,0,1456.1461990626588,1250,1250,1356.0466869898128,1250.0,1254.3078635985216
Philipp Hammer,2009-07-19,706,23,0,1102.5410689031482,1250,1250,1203.1440648433477,1097.0785176994982,1213.6971316535003
Danai Udomchoke,2015-10-11,714,649,0,1368.8324201372436,1250,1250,1335.321440975348,1262.8160108533698,1194.9899651912822
Renouk Wijemanne,1999-02-12,4,1,0,1315.6631951100942,1250,1250,1250.0,1315.6631951100942,1250.0
Seyed Akbar Taheri Rahaghi,2003-02-07,2,7,0,1028.5525383720676,1250,1250,1096.284236859844,1142.5343097177551,1250.0
Asiri Iddamalgoda,1999-04-02,1,3,0,1272.567604806022,1250,1250,1226.679340484114,1315.6631951100942,1250.0
Simon Larose,2004-09-24,1,82,0,1422.2431421305305,1250,1250,1359.732759938257,1196.9594922927104,1231.8115395763457
Yohny Romero,2010-03-05,1,37,0,1201.0428757603338,1250,1250,1116.8227382993527,1167.2387728253693,1218.4190651261447
Yuri Schukin,2012-11-19,14,605,0,1454.770671697141,1250,1250,1239.1309717856443,1427.8721975532749,1162.3669764590138
Gilles Elseneer,2007-10-01,22,269,0,1405.3328755670618,1250,1250,1348.9869052967856,1283.5967894325684,1270.986137067324
Andreas Tattermusch,2005-11-07,10,12,0,1067.6185616124108,1250,1250,1250.0,1111.659067446101,1250.0
Akira Matsushita,1999-11-01,2,4,0,1301.9080924263872,1250,1250,1287.6981516928645,1250.0,1250.0
Wei Jen Cheng,2003-09-19,5,14,0,1198.9370759425553,1250,1250,1173.956817014465,1307.3945687449293,1172.9508714361093
Pavel Baranov,2000-04-07,5,6,0,1058.3053242784574,1250,1250,1027.657658513135,1250.0,1250.0
Alexey Kedryuk,2017-11-20,236,113,0,1063.775444579103,1250,1250,1075.1033508141093,1161.1130487307546,1250.0
Alejandro Olivera,2000-02-04,5,8,0,1086.3565300227024,1250,1250,1169.9674438647112,1106.3178052561448,1250.0
Sandor Martinez Breijo,2007-04-06,5,13,0,1111.9044601236496,1250,1250,1187.4257955410314,1129.1873221742694,1250.0
Jorge Catala,1999-07-16,2,3,0,1223.0413264962153,1250,1250,1217.9843794872509,1250.0,1250.0
Jerry Joseph,2003-02-07,5,4,0,1177.2076903485558,1250,1250,1273.391889399741,1171.7490290101146,1250.0
Paulo Carvallo,2010-03-05,4,18,0,1263.319797105327,1250,1250,1182.1647320725306,1256.4189176278403,1250.0
Lovro Zovko,2012-07-09,709,238,0,1289.1040570006785,1250,1250,1250.7122378038598,1204.122695520098,1204.9345916110892
Ivan Beros,2001-02-19,10,5,0,1191.6083526330547,1250,1250,1250.0,1169.501177339758,1250.0
Andreas Vinciguerra,2013-07-08,10,315,0,1541.5022506327714,1250,1250,1401.9718321322096,1497.299209859339,1214.4994713451176
Matthew Breen,2001-10-22,13,46,0,1337.874793987049,1250,1250,1240.5039327187828,1250.0,1216.6416426075136
Tommy Robredo,2022-04-18,244,1100,0,1499.2789666746887,1250,1250,1506.2526797909595,1434.661835430707,1311.3666891904275
Rodolphe Cadart,2008-02-11,706,91,0,1276.4722532746084,1250,1250,1174.836331315496,1248.9904158398822,1192.8842427712161
Robert Collins,1999-04-30,2,3,0,1254.2089690880107,1250,1250,1250.0,1250.0,1250.0
Helge Rosjo,1999-04-30,5,1,0,1303.166363205427,1250,1250,1250.0,1250.0,1250.0
Mounir El Aarej,2008-05-12,6,67,0,1360.335789613576,1250,1250,1131.9376891801667,1374.719750507931,1253.249735662463
Todor Enev,2011-03-04,1,65,0,1201.7738320486383,1250,1250,1116.4035901909037,1184.2734978798223,1250.0
Kristian Pless,2012-02-10,5,491,0,1357.427083164801,1250,1250,1283.5118618958948,1305.0246632262206,1210.674799929991
Arthur Konan,1999-04-30,5,1,0,1315.6631951100942,1250,1250,1315.6631951100942,1250.0,1250.0
Lior Dahan,2001-12-03,21,51,0,1293.9760957386218,1250,1250,1247.2996203020605,1141.4554877326793,1212.7719992480106
Petr Dezort,2002-08-26,289,61,0,1282.791151051699,1250,1250,1165.8274086493886,1321.080393387102,1231.829132163724
Michel Kratochvil,2007-10-07,706,290,0,1434.2102355307898,1250,1250,1396.4590826387587,1403.1442766872358,1250.794879084949
Alexander Popp,2005-10-24,11,225,0,1507.3637293841343,1250,1250,1341.7589740473702,1281.1495092029609,1359.0854498942495
Martin Damm,2023-11-13,294,87,0,1582.3300190882376,1250,1250,1469.063962357861,1242.6734904312134,1406.761807523772
Martin Spottl,2001-07-09,8,59,0,1359.3471404765091,1250,1250,1296.875478214744,1292.1682460219204,1192.7852591780404
Ivan Vajda,2002-05-13,20,44,0,1321.3243711701966,1250,1250,1202.0047734127884,1236.9564541728673,1307.9012813345796
Stefano Galvani,2012-08-06,3,527,0,1424.3061202764338,1250,1250,1313.1408748284261,1360.6043516790028,1281.6513293448118
Simon Greul,2013-11-04,22,615,0,1533.0254936475385,1250,1250,1338.180475389977,1449.1486862232755,1250.785194574828
Yves Allegro,2010-07-25,706,102,0,1334.256797901117,1250,1250,1212.1152012183845,1122.049894332697,1220.6936827540515
Olivier Patience,2012-04-02,10,466,0,1400.6858567663915,1250,1250,1281.003621220101,1394.3986142565093,1231.0725977640018
James Blake,2013-08-26,26,763,0,1722.0158216116188,1250,1250,1604.423419634353,1557.5165831618926,1290.4848674735977
Olivier Rochus,2014-09-29,15,785,0,1559.651957024815,1250,1250,1449.8085700681518,1439.2452489672785,1349.8413990879806
Markus Menzler,2000-06-26,13,7,0,1295.1638957768992,1250,1250,1317.8121646639872,1166.089943990658,1214.8846080601134
Oskars Vaskis,1999-07-16,4,2,0,1237.134102406205,1250,1250,1184.3368048899058,1295.3371510131776,1250.0
Kristian Mitrovski,1999-07-16,1,2,0,1240.525558678587,1250,1250,1250.0,1242.1942369648943,1250.0
Kossi Loglo,1999-07-16,5,3,0,1178.65380340397,1250,1250,1250.9100461792455,1184.3368048899058,1250.0
Jhonson Garcia,2011-07-08,1,33,0,1355.774525153283,1250,1250,1239.5051551379663,1362.1801070041859,1250.0
Federico Luzzi,2008-09-22,6,388,0,1498.4750103337217,1250,1250,1390.2571569195688,1458.0931432678358,1232.6322956561642
Igor Kunitsyn,2013-08-26,771,643,0,1511.31597445659,1250,1250,1415.790864453983,1344.306427410016,1206.2529515493352
Alan Mackin,2007-04-23,703,103,0,1371.1205525047974,1250,1250,1234.4960442898523,1211.1220906761691,1173.1105361412924
Paul Henri Mathieu,2017-10-30,195,807,0,1602.7547277324888,1250,1250,1451.5753458200877,1579.8311793358737,1321.7418031524674
Arnaud Fontaine,2001-10-29,3,13,0,1318.6929540499768,1250,1250,1250.0,1324.367503904514,1202.0973022842475
Tiago Sousa,2001-04-09,6,6,0,1183.7660849015247,1250,1250,1250.0,1207.5497705471703,1250.0
Johan Settergren,2004-10-25,7,89,0,1449.062018230016,1250,1250,1280.6190703855925,1438.2643326006046,1222.7487357703776
Jarkko Nieminen,2016-07-15,1,926,0,1695.964039245084,1250,1250,1552.8378758979497,1575.8720345355862,1277.1003861155548
Timo Nieminen,2013-07-22,13,81,0,1165.9689501910898,1250,1250,1067.5889858267083,1117.0945528726927,1250.0
Timothy Aerts,2001-02-19,2,32,0,1271.1543097464958,1250,1250,1103.6279660496948,1254.1958768326697,1250.0
Fredrik Loven,2001-07-16,12,10,0,1339.723009821916,1250,1250,1250.0,1231.393721641438,1281.3472925821554
Ashley Fisher,2011-09-26,703,15,0,1155.4408382279937,1250,1250,1091.8793063279688,1284.09227681976,1213.5197894694547
Leandro Rosa,1999-08-02,22,4,0,1167.1927639360179,1250,1250,1192.5169535213463,1197.0103572437222,1250.0
Todd Scheck,1999-08-02,3,2,0,1258.28617610012,1250,1250,1244.6904926274917,1250.0,1250.0
Vaclav Duda,1999-08-02,27,3,0,1296.1188007335775,1250,1250,1275.168009110564,1250.0,1250.0
Cyril Saulnier,2009-09-07,24,305,0,1535.4965866364778,1250,1250,1425.3202948945636,1242.8072521754182,1299.5842358796888
Jurgen Melzer,2019-08-19,216,862,0,1639.0712884918544,1250,1250,1584.455293416246,1503.1911233477088,1331.8901662233905
Albert Montanes,2017-04-24,267,910,0,1575.4308845001165,1250,1250,1371.9369568016423,1526.838005614108,1206.3389416866705
Jean Michel Pequery,2007-10-22,711,97,0,1410.767867894086,1250,1250,1315.2991812921568,1301.232835878116,1207.1906232269112
Alexander Waske,2011-10-24,719,364,0,1602.6003356978026,1250,1250,1430.1194749703536,1434.4803026374714,1193.0872396846728
Roman Smotlak,1999-08-16,11,5,0,1271.7090426177074,1250,1250,1179.8852078359917,1286.8960303371134,1250.0
Jan Hermansson,2000-06-19,12,10,0,1247.2264309476336,1250,1250,1250.0,1179.7680015241965,1250.0
Filippo Volandri,2016-09-26,278,924,0,1554.18069210483,1250,1250,1239.3323321909636,1476.9475091457339,1204.4445750898828
Stefano Tarallo,2002-08-19,11,76,0,1244.4004684281379,1250,1250,1235.2433579260332,1214.0912039774194,1250.0
Alessio Di Mauro,2014-04-14,9,579,0,1443.8155630448416,1250,1250,1256.1722664373747,1395.5830789070815,1201.3244737847358
